Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError
german_credit,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242135E7,900.0,100.0,72.0,28.0,0.0,72.0,28.0,0.0,0.3069306930693069,0.28743363328087795,0.4990352766171105,68.4076879206735,108.89837422743679,88.12915743614369,225.4201790384199,-137.2910216022762,0.8812915743614369,2.254201790384199,-1.372910216022762,23.15299549180195,0.2315299549180195,26.27166327849902,0.8285714285714286,58.0,0.5333333333333333,16.0,0.4666666666666667,14.0,0.17142857142857143,12.0,0.7837837837837838,0.8285714285714286,0.8055555555555555,0.30844625972622064,0.7128571428571429,0.8455892948334998,0.72,0.42476190476190484,0.5752380952380952,0.28,0.7101871101871101,0.72,0.7138888888888889,0.30844625972622064,0.7128571428571427,0.7644094276525988,0.6527777777777777,0.72,15.059,0.002,14.265625,0.0,14265.625,0.0,128786.0,181623.0,24023.0,83.0,61.0,?,?,?,?,?
german_credit,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242135E7,900.0,100.0,70.0,30.0,0.0,70.0,30.0,0.0,0.2718446601941747,0.3061511694991474,0.514951493307244,72.86236276734343,112.37157582784586,88.12915743614369,266.0491708115162,-177.92001337537252,0.8812915743614369,2.660491708115162,-1.779200133753725,19.27003115943759,0.1927003115943759,21.865670477333452,0.8,56.0,0.5333333333333333,16.0,0.4666666666666667,14.0,0.2,14.0,0.7777777777777778,0.8,0.7887323943661971,0.2721655269759087,0.6876190476190476,0.8197410177249376,0.7,0.43333333333333335,0.5666666666666667,0.3,0.6944444444444444,0.7,0.6969402622632346,0.2721655269759087,0.6876190476190476,0.724434817533066,0.6357455075279261,0.7,15.133,0.002,14.4375,0.0,14437.5,0.0,128786.0,181623.0,24023.0,81.0,62.0,?,?,?,?,?
german_credit,2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524213600002E7,900.0,100.0,73.0,27.0,0.0,73.0,27.0,0.0,0.3382352941176471,0.2875687902512145,0.5046412891635645,68.4398545663842,110.12170588516219,88.12915743614369,343.48682048769996,-255.35766305155627,0.8812915743614369,3.4348682048769996,-2.553576630515563,24.06508899394163,0.2406508899394163,27.3066141717951,0.8285714285714286,58.0,0.5,15.0,0.5,15.0,0.17142857142857143,12.0,0.7945205479452054,0.8285714285714286,0.8111888111888111,0.3391533656562534,0.689047619047619,0.8065182166660843,0.73,0.40142857142857147,0.5985714285714286,0.27,0.7228310502283105,0.73,0.725726904674273,0.33915336565625337,0.689047619047619,0.7042845965233978,0.6687523003312477,0.73,15.065,0.002,14.109375,0.0,14109.375,0.0,128786.0,181623.0,24023.0,80.0,59.5,?,?,?,?,?
german_credit,2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524213600002E7,900.0,100.0,80.0,20.0,0.0,80.0,20.0,0.0,0.5145631067961166,0.21795310662536102,0.4215194882903078,51.871689228516125,91.98305035901288,88.12915743614369,169.71264992985493,-81.58349249371125,0.8812915743614369,1.6971264992985493,-0.8158349249371125,39.907634768909034,0.39907634768909034,45.28312300934587,0.8714285714285714,61.0,0.36666666666666664,11.0,0.6333333333333333,19.0,0.12857142857142856,9.0,0.8472222222222222,0.8714285714285714,0.8591549295774648,0.5151704617758271,0.8247619047619048,0.9151977156933864,0.8,0.29523809523809524,0.7047619047619047,0.2,0.7966269841269842,0.8,0.7979601748421564,0.5151704617758273,0.8247619047619048,0.8363197453226637,0.7571636716852841,0.8,15.013,0.001,14.3125,0.0,14312.5,0.0,128786.0,181623.0,24023.0,88.0,60.5,?,?,?,?,?
german_credit,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524213600002E7,900.0,100.0,73.0,27.0,0.0,73.0,27.0,0.0,0.37500000000000006,0.2697652670218804,0.49236734383034847,64.2027099877931,107.44331268377506,88.12915743614352,214.38140658358276,-126.25224914743924,0.8812915743614351,2.143814065835828,-1.2625224914743924,27.79006372982198,0.2779006372982198,31.533336455597073,0.7857142857142857,55.0,0.4,12.0,0.6,18.0,0.21428571428571427,15.0,0.8208955223880597,0.7857142857142857,0.8029197080291971,0.3759075082241516,0.7661904761904762,0.8884468989010748,0.73,0.3442857142857143,0.6557142857142857,0.27,0.7382632293080055,0.73,0.7334723670490093,0.3759075082241516,0.7661904761904762,0.7972135133716233,0.6871741397288842,0.73,15.038,0.002,14.34375,0.0,14343.75,0.0,128786.0,181623.0,24023.0,81.0,59.0,?,?,?,?,?
german_credit,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524213600002E7,900.0,100.0,66.0,34.0,0.0,66.0,34.0,0.0,0.19047619047619063,0.35087842026679167,0.556862110022188,83.50721242233395,121.51721790362335,88.12915743614352,277.18699137997424,-189.05783394383073,0.8812915743614351,2.7718699137997422,-1.8905783394383073,9.474022402241717,0.09474022402241716,10.750156563230949,0.7571428571428571,53.0,0.5666666666666667,17.0,0.43333333333333335,13.0,0.24285714285714285,17.0,0.7571428571428571,0.7571428571428571,0.7571428571428571,0.19047619047619047,0.6657142857142857,0.8411801438069004,0.66,0.4695238095238095,0.5304761904761905,0.34,0.66,0.66,0.66,0.19047619047619044,0.6657142857142857,0.7202955624865255,0.5952380952380952,0.66,15.12,0.002,14.6875,0.0,14687.5,0.0,128786.0,181623.0,24023.0,76.0,62.5,?,?,?,?,?
german_credit,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242137E7,900.0,100.0,77.0,23.0,0.0,77.0,23.0,0.0,0.4250000000000001,0.2507684334294569,0.4666571618477085,59.68156383993928,101.83289364089605,88.12915743614352,247.63967813702845,-159.51052070088494,0.8812915743614351,2.4763967813702847,-1.5951052070088494,32.6239473769503,0.32623947376950296,37.01833573138255,0.8714285714285714,61.0,0.4666666666666667,14.0,0.5333333333333333,16.0,0.12857142857142856,9.0,0.8133333333333334,0.8714285714285714,0.8413793103448276,0.4283597360771242,0.729047619047619,0.83543944346796,0.77,0.3652380952380952,0.6347619047619049,0.23,0.7613333333333334,0.77,0.7635109717868338,0.4283597360771242,0.7290476190476189,0.7461189970326726,0.7115987460815048,0.77,15.171,0.003,14.09375,0.0,14093.75,0.0,128786.0,181623.0,24023.0,83.0,60.5,?,?,?,?,?
german_credit,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242137E7,900.0,100.0,75.0,25.0,0.0,75.0,25.0,0.0,0.37500000000000006,0.24348973886193825,0.45713612982191293,57.94927294286755,99.75523509217582,88.12915743614352,198.70391165160024,-110.57475421545672,0.8812915743614351,1.9870391165160024,-1.1057475421545673,32.473842872321455,0.32473842872321457,36.84801241388391,0.8571428571428571,60.0,0.5,15.0,0.5,15.0,0.14285714285714285,10.0,0.8,0.8571428571428571,0.8275862068965518,0.37796447300922725,0.7714285714285715,0.851225086515057,0.75,0.39285714285714285,0.6071428571428571,0.25,0.74,0.75,0.74294670846395,0.3779644730092273,0.7714285714285714,0.8090792607841071,0.6865203761755486,0.75,15.105,0.002,14.265625,0.0,14265.625,0.0,128786.0,181623.0,24023.0,85.0,58.5,?,?,?,?,?
german_credit,3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242137E7,900.0,100.0,76.0,24.0,0.0,76.0,24.0,0.0,0.42857142857142866,0.23533260948356324,0.44467776264930425,56.00791919635192,97.03659776492634,88.12915743614352,195.70902109874118,-107.57986366259766,0.8812915743614351,1.9570902109874118,-1.0757986366259766,35.11450645611482,0.3511450645611482,39.84436873977609,0.8285714285714286,58.0,0.4,12.0,0.6,18.0,0.17142857142857143,12.0,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.42857142857142855,0.800952380952381,0.8779385453050765,0.76,0.33142857142857146,0.6685714285714286,0.24,0.76,0.76,0.76,0.42857142857142855,0.800952380952381,0.8204475663116136,0.7142857142857143,0.76,15.056,0.002,14.21875,0.0,14218.75,0.0,128786.0,181623.0,24023.0,87.0,60.5,?,?,?,?,?
german_credit,3,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242137E7,900.0,100.0,73.0,27.0,0.0,73.0,27.0,0.0,0.3509615384615385,0.28147401922221765,0.48698153930232463,66.98933122386279,106.26803433274465,88.12915743614352,250.27264006636497,-162.14348263022146,0.8812915743614351,2.50272640066365,-1.6214348263022145,25.300007040469804,0.253000070404698,28.707873508040333,0.8142857142857143,57.0,0.4666666666666667,14.0,0.5333333333333333,16.0,0.18571428571428572,13.0,0.8028169014084507,0.8142857142857143,0.8085106382978723,0.3510629835756814,0.7376190476190476,0.8559598637323583,0.73,0.3823809523809523,0.6176190476190476,0.27,0.7274890723652259,0.73,0.7286693112152903,0.35106298357568133,0.7376190476190476,0.7687783775192506,0.6754417598269022,0.73,15.04,0.002,14.296875,0.0,14296.875,0.0,128786.0,181623.0,24023.0,82.0,61.5,?,?,?,?,?
german_credit,3,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524213800002E7,900.0,100.0,68.0,32.0,0.0,68.0,32.0,0.0,0.25233644859813104,0.3172897481980723,0.5302485844044069,75.51328571890788,115.70967321082551,88.12915743614352,245.09782948643505,-156.96867205029153,0.8812915743614351,2.4509782948643504,-1.5696867205029152,16.39852428959353,0.1639852428959353,18.607376680612827,0.7571428571428571,53.0,0.5,15.0,0.5,15.0,0.24285714285714285,17.0,0.7794117647058824,0.7571428571428571,0.7681159420289856,0.2526124011407279,0.7166666666666667,0.8362222180932831,0.68,0.4228571428571428,0.5771428571428572,0.32,0.6862132352941177,0.68,0.6828424497428704,0.2526124011407279,0.7166666666666666,0.7681621561280428,0.6259934548854605,0.68,15.0,0.001,14.125,0.0,14125.0,0.0,128786.0,181623.0,24023.0,82.0,62.0,?,?,?,?,?
german_credit,3,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524213800002E7,900.0,100.0,76.0,24.0,0.0,76.0,24.0,0.0,0.43925233644859824,0.2517273799978648,0.46710048882630045,59.9097880628163,101.92963547355183,88.12915743614352,228.69674820555258,-140.56759076940907,0.8812915743614351,2.286967482055526,-1.4056759076940906,32.07481269745019,0.3207481269745019,36.39523357600566,0.8142857142857143,57.0,0.36666666666666664,11.0,0.6333333333333333,19.0,0.18571428571428572,13.0,0.8382352941176471,0.8142857142857143,0.8260869565217392,0.4397326982820079,0.7557142857142857,0.8555104067490574,0.76,0.3123809523809523,0.6876190476190476,0.24,0.764889705882353,0.76,0.7621318373071531,0.4397326982820079,0.7557142857142857,0.7613955185897393,0.7194950911640954,0.76,15.055,0.002,14.3125,0.0,14312.5,0.0,128786.0,181623.0,24023.0,82.0,59.5,?,?,?,?,?
german_credit,3,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524213800002E7,900.0,100.0,69.0,31.0,0.0,69.0,31.0,0.0,0.24019607843137247,0.30374240155069526,0.5257909415666582,72.28908870678806,114.73693625080922,88.12915743614352,307.971993412986,-219.8428359768425,0.8812915743614351,3.0797199341298604,-2.198428359768425,19.829383014735843,0.19829383014735844,22.500366044125393,0.8,56.0,0.5666666666666667,17.0,0.43333333333333335,13.0,0.2,14.0,0.7671232876712328,0.8,0.7832167832167832,0.24084804227762924,0.700952380952381,0.838076545885239,0.69,0.45666666666666667,0.5433333333333333,0.31,0.6814307458143074,0.69,0.6850938535149063,0.24084804227762924,0.700952380952381,0.7419083026085268,0.6196785670469881,0.69,15.066,0.001,14.328125,0.0,14328.125,0.0,128786.0,181623.0,24023.0,79.0,61.0,?,?,?,?,?
german_credit,3,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524213800002E7,900.0,100.0,73.0,27.0,0.0,73.0,27.0,0.0,0.325,0.25975239099717506,0.46276042595083194,61.81969833230913,100.98255655282455,88.12915743614352,212.99205699882054,-124.86289956267703,0.8812915743614351,2.1299205699882053,-1.2486289956267702,30.184543750878323,0.30184543750878323,34.25034872567503,0.8428571428571429,59.0,0.5333333333333333,16.0,0.4666666666666667,14.0,0.15714285714285714,11.0,0.7866666666666666,0.8428571428571429,0.8137931034482757,0.32756920994133026,0.729047619047619,0.8482859053585313,0.73,0.4204761904761905,0.5795238095238094,0.27,0.7186666666666666,0.73,0.7223824451410656,0.32756920994133026,0.7290476190476189,0.7764773017436619,0.6614420062695924,0.73,14.975,0.001,14.328125,0.0,14328.125,0.0,128786.0,181623.0,24023.0,86.0,62.0,?,?,?,?,?
german_credit,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242139E7,900.0,100.0,71.0,29.0,0.0,71.0,29.0,0.0,0.30288461538461536,0.30188133566011205,0.5084809843460544,71.84616484575771,110.95959567471083,88.12915743614369,212.8064918302712,-124.67733439412751,0.8812915743614369,2.128064918302712,-1.2467733439412751,20.25624479807834,0.2025624479807834,22.984725359204234,0.8,56.0,0.5,15.0,0.5,15.0,0.2,14.0,0.7887323943661971,0.8,0.7943262411347518,0.3029721639077798,0.7457142857142857,0.8747381118799402,0.71,0.41,0.59,0.29,0.7072850898494414,0.71,0.7085707416756822,0.3029721639077798,0.7457142857142857,0.7831197464324731,0.6514004087029692,0.71,15.018,0.001,14.15625,0.015625,14156.25,15.625,128786.0,181623.0,24023.0,83.0,62.5,?,?,?,?,?
german_credit,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242139E7,900.0,100.0,77.0,23.0,0.0,77.0,23.0,0.0,0.41326530612244905,0.2393203514556582,0.46145844047802886,56.95698074221747,100.69844016286272,88.12915743614369,235.67538984737072,-147.54623241122704,0.8812915743614369,2.3567538984737073,-1.4754623241122704,34.24915703623795,0.34249157036237954,38.86245827444122,0.8857142857142857,62.0,0.5,15.0,0.5,15.0,0.11428571428571428,8.0,0.8051948051948052,0.8857142857142857,0.8435374149659864,0.42001624785636316,0.7838095238095238,0.9024402956486279,0.77,0.3842857142857143,0.6157142857142857,0.23,0.7592885375494072,0.77,0.7602875112309075,0.42001624785636316,0.7838095238095238,0.8119321012770462,0.7047875754075215,0.77,15.034,0.003,14.234375,0.0,14234.375,0.0,128786.0,181623.0,24023.0,81.0,56.5,?,?,?,?,?
german_credit,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242139E7,900.0,100.0,78.0,22.0,0.0,78.0,22.0,0.0,0.47619047619047633,0.23504300365425007,0.44102704364371714,55.93899453723854,96.23994593869737,88.12915743614369,175.1635152690688,-87.03435783292511,0.8812915743614369,1.751635152690688,-0.8703435783292511,35.90025318239973,0.35900253182399733,40.735954168644135,0.8428571428571429,59.0,0.36666666666666664,11.0,0.6333333333333333,19.0,0.15714285714285714,11.0,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.47619047619047616,0.7957142857142857,0.8981969408528385,0.78,0.3038095238095238,0.6961904761904762,0.22,0.78,0.78,0.78,0.4761904761904761,0.7957142857142857,0.8358670058824288,0.7380952380952381,0.78,15.42,0.001,14.515625,0.0,14515.625,0.0,128786.0,181623.0,24023.0,86.0,64.0,?,?,?,?,?
german_credit,4,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242139E7,900.0,100.0,68.0,32.0,0.0,68.0,32.0,0.0,0.2792792792792793,0.309006000569634,0.5238239910919571,73.54179749704764,114.3077126689957,88.12915743614369,233.63961144057976,-145.51045400443607,0.8812915743614369,2.3363961144057974,-1.4551045400443607,18.43589847016018,0.18435898470160178,20.919181581326697,0.7285714285714285,51.0,0.43333333333333335,13.0,0.5666666666666667,17.0,0.2714285714285714,19.0,0.796875,0.7285714285714285,0.7611940298507462,0.2818647748881568,0.7271428571428571,0.86021100364541,0.68,0.3847619047619048,0.6152380952380951,0.32,0.6994791666666668,0.68,0.6873812754409769,0.2818647748881568,0.7271428571428571,0.7622450360233877,0.6381727725011308,0.68,15.314,0.001,14.4375,0.015625,14437.5,15.625,128786.0,181623.0,24023.0,81.0,61.5,?,?,?,?,?
german_credit,4,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524214E7,900.0,100.0,77.0,23.0,0.0,77.0,23.0,0.0,0.4250000000000001,0.2366759700590184,0.44803200786596087,56.32763192433644,97.76855373671681,88.12915743614369,158.21568401133905,-70.08652657519536,0.8812915743614369,1.5821568401133905,-0.7008652657519536,35.43212525580485,0.35432125255804847,40.204770233368144,0.8714285714285714,61.0,0.4666666666666667,14.0,0.5333333333333333,16.0,0.12857142857142856,9.0,0.8133333333333334,0.8714285714285714,0.8413793103448276,0.4283597360771242,0.8085714285714286,0.9070974817482159,0.77,0.3652380952380952,0.6347619047619049,0.23,0.7613333333333334,0.77,0.7635109717868338,0.4283597360771242,0.8085714285714286,0.8291286803646711,0.7115987460815048,0.77,15.36,0.001,14.34375,0.0,14343.75,0.0,128786.0,181623.0,24023.0,86.0,60.5,?,?,?,?,?
german_credit,4,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524214E7,900.0,100.0,75.0,25.0,0.0,75.0,25.0,0.0,0.4103773584905661,0.25376147331718646,0.47368898474351817,60.393891538813385,103.36736247925116,88.12915743614369,254.9697991933051,-166.84064175716142,0.8812915743614369,2.549697991933051,-1.6684064175716142,31.460340366336947,0.3146034036633695,35.69799290221555,0.8142857142857143,57.0,0.4,12.0,0.6,18.0,0.18571428571428572,13.0,0.8260869565217391,0.8142857142857143,0.8201438848920863,0.41049154187475195,0.7380952380952381,0.8501022483536416,0.75,0.3357142857142857,0.6642857142857143,0.25,0.7524544179523142,0.75,0.7511498997523293,0.41049154187475195,0.7380952380952382,0.7504346873243821,0.7051539096591579,0.75,15.129,0.001,14.296875,0.0,14296.875,0.0,128786.0,181623.0,24023.0,84.0,60.0,?,?,?,?,?
german_credit,4,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0190524214E7,900.0,100.0,71.0,29.0,0.0,71.0,29.0,0.0,0.2892156862745098,0.2964061317788471,0.524068777358123,70.54309521491312,114.36112938654594,88.12915743614369,266.1591952866479,-178.03003785050421,0.8812915743614369,2.661591952866479,-1.7803003785050422,21.527743935122704,0.21527743935122703,24.4274931945437,0.8142857142857143,57.0,0.5333333333333333,16.0,0.4666666666666667,14.0,0.18571428571428572,13.0,0.7808219178082192,0.8142857142857143,0.7972027972027972,0.29000070396694133,0.7428571428571429,0.8845278970133554,0.71,0.42904761904761907,0.5709523809523809,0.29,0.7021308980213089,0.71,0.7054103790945896,0.29000070396694133,0.7428571428571428,0.7812548708558491,0.6442154336891179,0.71,15.077,0.002,14.21875,0.015625,14218.75,15.625,128786.0,181623.0,24023.0,77.0,58.0,?,?,?,?,?
german_credit,4,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242141E7,900.0,100.0,74.0,26.0,0.0,74.0,26.0,0.0,0.32989690721649484,0.26938571653916643,0.49981649474414985,64.11237897581232,109.06884991911191,88.12915743614369,305.11933858139804,-216.99018114525435,0.8812915743614369,3.0511933858139804,-2.1699018114525437,27.74967661600261,0.2774967661600261,31.487509268552092,0.8714285714285714,61.0,0.5666666666666667,17.0,0.43333333333333335,13.0,0.12857142857142856,9.0,0.782051282051282,0.8714285714285714,0.8243243243243245,0.3371410886618741,0.7114285714285714,0.8496228049980277,0.74,0.4352380952380952,0.5647619047619048,0.26,0.7247086247086247,0.74,0.727027027027027,0.3371410886618741,0.7114285714285714,0.7358773059830368,0.6621621621621623,0.74,15.345,0.001,14.40625,0.0,14406.25,0.0,128786.0,181623.0,24023.0,79.0,57.0,?,?,?,?,?
german_credit,4,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242141E7,900.0,100.0,72.0,28.0,0.0,72.0,28.0,0.0,0.36936936936936926,0.3010809313274747,0.5128614090775543,71.65567283835959,111.9154822703833,88.12915743614369,265.172436183928,-177.04327874778434,0.8812915743614369,2.65172436183928,-1.7704327874778434,20.954838344706864,0.20954838344706864,23.77741822834315,0.7571428571428571,53.0,0.36666666666666664,11.0,0.6333333333333333,19.0,0.24285714285714285,17.0,0.828125,0.7571428571428571,0.7910447761194029,0.37278889581982033,0.7123809523809523,0.8627381975349103,0.72,0.3295238095238095,0.6704761904761903,0.28,0.7380208333333332,0.72,0.7264586160108547,0.37278889581982033,0.7123809523809522,0.7384158554771553,0.6834011759384894,0.72,15.17,0.001,14.328125,0.0,14328.125,0.0,128786.0,181623.0,24023.0,80.0,61.5,?,?,?,?,?
german_credit,4,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242141E7,900.0,100.0,74.0,26.0,0.0,74.0,26.0,0.0,0.3564356435643565,0.2507483269083219,0.45707165601354244,59.67677859401237,99.74116576032527,88.12915743614369,217.62627828317025,-129.49712084702657,0.8812915743614369,2.1762627828317025,-1.2949712084702656,32.0946233105635,0.32094623310563497,36.41771264387556,0.8428571428571429,59.0,0.5,15.0,0.5,15.0,0.15714285714285714,11.0,0.7972972972972973,0.8428571428571429,0.8194444444444444,0.3581956564562562,0.7595238095238095,0.8366752999635825,0.74,0.39714285714285713,0.6028571428571429,0.26,0.7311850311850311,0.74,0.7343253968253967,0.3581956564562562,0.7595238095238095,0.7825319210879056,0.6775793650793651,0.74,15.188,0.001,14.484375,0.0,14484.375,0.0,128786.0,181623.0,24023.0,85.0,60.5,?,?,?,?,?
german_credit,5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242141E7,900.0,100.0,79.0,21.0,0.0,79.0,21.0,0.0,0.4642857142857144,0.20336519507769638,0.4134462840756518,48.399843261235326,90.2213335927318,88.12915743614352,153.2501167333552,-65.1209592972117,0.8812915743614351,1.5325011673335522,-0.651209592972117,42.50059271482765,0.42500592714827645,48.225347831814524,0.9,63.0,0.4666666666666667,14.0,0.5333333333333333,16.0,0.1,7.0,0.8181818181818182,0.9,0.8571428571428572,0.471870105616408,0.8247619047619048,0.916147218738733,0.79,0.35666666666666663,0.6433333333333334,0.21,0.7814229249011858,0.79,0.7811320754716982,0.471870105616408,0.8247619047619048,0.8482149217909284,0.7304582210242588,0.79,15.249,0.002,14.484375,0.0,14484.375,0.0,128786.0,181623.0,24023.0,86.0,59.0,?,?,?,?,?
german_credit,5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242142E7,900.0,100.0,71.0,29.0,0.0,71.0,29.0,0.0,0.3409090909090908,0.28910539455546475,0.4935318205865192,68.80555828206566,107.69742222575424,88.12915743614352,172.51879775532709,-84.38964031918357,0.8812915743614351,1.7251879775532708,-0.8438964031918357,22.848119945029588,0.22848119945029588,25.925721531588273,0.7571428571428571,53.0,0.4,12.0,0.6,18.0,0.24285714285714285,17.0,0.8153846153846154,0.7571428571428571,0.7851851851851851,0.3431317581537582,0.7747619047619048,0.8826141116961969,0.71,0.35285714285714287,0.6471428571428572,0.29,0.7250549450549449,0.71,0.7157834757834758,0.3431317581537581,0.7747619047619048,0.8065537150929643,0.6695156695156694,0.71,15.184,0.001,14.171875,0.0,14171.875,0.0,128786.0,181623.0,24023.0,86.0,63.5,?,?,?,?,?
german_credit,5,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.6 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01905242142E7,900.0,100.0,71.0,29.0,0.0,71.0,29.0,0.0,0.30288461538461536,0.2810534915982853,0.4947796612200363,66.88924786851003,107.96972324865209,88.12915743614352,245.29198198960367,-157.16282455346015,0.8812915743614351,2.452919819896037,-1.5716282455346016,24.23182354466376,0.2423182354466376,27.49580757335802,0.8,56.0,0.5,15.0,0.5,15.0,0.2,14.0,0.7887323943661971,0.8,0.7943262411347518,0.3029721639077798,0.7576190476190476,0.8681524843810283,0.71,0.41,0.59,0.29,0.7072850898494414,0.71,0.7085707416756822,0.3029721639077798,0.7576190476190476,0.7812095733589133,0.6514004087029692,0.71,15.106,0.002,14.25,0.0,14250.0,0.0,128786.0,181623.0,24023.0,84.0,61.0,?,?,?,?,?
